nom,SIREN,COG,type,code_departement,code_departement_3digits,code_region,population
Villeneuve-Minervois,211104336,11433,COM,11,011,76,1028
Villepinte,211104344,11434,COM,11,011,76,1327
Villerouge-Termenès,211104351,11435,COM,11,011,76,152
Villesèque-des-Corbières,211104369,11436,COM,11,011,76,376
Villesèquelande,211104377,11437,COM,11,011,76,913
Villesiscle,211104385,11438,COM,11,011,76,389
Villespy,211104393,11439,COM,11,011,76,380
Villetritouls,211104401,11440,COM,11,011,76,41
Vinassan,211104419,11441,COM,11,011,76,2689
Agen-d'Aveyron,211200019,12001,COM,12,012,76,1081
Aguessac,211200027,12002,COM,12,012,76,891
Les Albres,211200035,12003,COM,12,012,76,352
Almont-les-Junies,211200043,12004,COM,12,012,76,484
Alrance,211200068,12006,COM,12,012,76,369
Ambeyrac,211200076,12007,COM,12,012,76,180
Anglars-Saint-Félix,211200084,12008,COM,12,012,76,841
Arnac-sur-Dourdou,211200092,12009,COM,12,012,76,35
Arques,211200100,12010,COM,12,012,76,137
Arvieu,211200118,12011,COM,12,012,76,812
Asprières,211200126,12012,COM,12,012,76,740
Aubin,211200134,12013,COM,12,012,76,3877
Auriac-Lagast,211200159,12015,COM,12,012,76,232
Auzits,211200167,12016,COM,12,012,76,874
Ayssènes,211200175,12017,COM,12,012,76,219
Balaguier-d'Olt,211200183,12018,COM,12,012,76,168
Balaguier-sur-Rance,211200191,12019,COM,12,012,76,94
Le Bas Ségala,200055408,12021,COM,12,012,76,1636
La Bastide-Pradines,211200225,12022,COM,12,012,76,103
La Bastide-Solages,211200233,12023,COM,12,012,76,108
Belcastel,211200241,12024,COM,12,012,76,194
Belmont-sur-Rance,211200258,12025,COM,12,012,76,988
Bertholène,211200266,12026,COM,12,012,76,1067
Bessuéjouls,211200274,12027,COM,12,012,76,221
Boisse-Penchot,211200282,12028,COM,12,012,76,525
Bor-et-Bar,211200290,12029,COM,12,012,76,198
Bouillac,211200308,12030,COM,12,012,76,430
Bournazel,211200316,12031,COM,12,012,76,353
Boussac,211200324,12032,COM,12,012,76,592
Bozouls,211200332,12033,COM,12,012,76,2932
Brandonnet,211200340,12034,COM,12,012,76,335
Brasc,211200357,12035,COM,12,012,76,174
Brommat,211200365,12036,COM,12,012,76,646
Broquiès,211200373,12037,COM,12,012,76,628
Brousse-le-Château,211200381,12038,COM,12,012,76,162
Brusque,211200399,12039,COM,12,012,76,282
Cabanès,211200415,12041,COM,12,012,76,259
Calmels-et-le-Viala,211200423,12042,COM,12,012,76,219
Calmont,211200431,12043,COM,12,012,76,2125
Camarès,211200449,12044,COM,12,012,76,1070
Camboulazet,211200456,12045,COM,12,012,76,408
Camjac,211200464,12046,COM,12,012,76,587
Campagnac,211200472,12047,COM,12,012,76,456
Campouriez,211200480,12048,COM,12,012,76,357
Campuac,211200498,12049,COM,12,012,76,458
Canet-de-Salars,211200506,12050,COM,12,012,76,436
Cantoin,211200514,12051,COM,12,012,76,307
Capdenac-Gare,211200522,12052,COM,12,012,76,4628
La Capelle-Balaguier,211200530,12053,COM,12,012,76,314
La Capelle-Bleys,211200548,12054,COM,12,012,76,369
La Capelle-Bonance,211200555,12055,COM,12,012,76,83
Baraqueville,211200563,12056,COM,12,012,76,3226
Cassagnes-Bégonhès,211200571,12057,COM,12,012,76,940
Cassuéjouls,211200589,12058,COM,12,012,76,113
Castanet,211200597,12059,COM,12,012,76,537
Castelmary,211200605,12060,COM,12,012,76,119
Castelnau-de-Mandailles,211200613,12061,COM,12,012,76,597
Castelnau-Pégayrols,211200621,12062,COM,12,012,76,337
La Cavalerie,211200639,12063,COM,12,012,76,1470
Le Cayrol,211200647,12064,COM,12,012,76,263
Centrès,211200654,12065,COM,12,012,76,469
Clairvaux-d'Aveyron,211200662,12066,COM,12,012,76,1170
Le Clapier,211200670,12067,COM,12,012,76,78
Colombiès,211200688,12068,COM,12,012,76,930
Combret,211200696,12069,COM,12,012,76,277
Compeyre,211200704,12070,COM,12,012,76,548
Compolibat,211200712,12071,COM,12,012,76,353
Comprégnac,211200720,12072,COM,12,012,76,258
Comps-la-Grand-Ville,211200738,12073,COM,12,012,76,644
Condom-d'Aubrac,211200746,12074,COM,12,012,76,314
Connac,211200753,12075,COM,12,012,76,112
Conques-en-Rouergue,200055929,12076,COM,12,012,76,1724
Cornus,211200779,12077,COM,12,012,76,536
Les Costes-Gozon,211200787,12078,COM,12,012,76,187
Coubisou,211200795,12079,COM,12,012,76,506
Coupiac,211200803,12080,COM,12,012,76,401
La Couvertoirade,211200829,12082,COM,12,012,76,190
Cransac,211200837,12083,COM,12,012,76,1563
Creissels,211200845,12084,COM,12,012,76,1638
Crespin,211200852,12085,COM,12,012,76,312
La Cresse,211200860,12086,COM,12,012,76,331
Curières,211200886,12088,COM,12,012,76,230
Decazeville,211200894,12089,COM,12,012,76,5564
Druelle Balsac,200064665,12090,COM,12,012,76,3234
Drulhe,211200910,12091,COM,12,012,76,459
Durenque,211200928,12092,COM,12,012,76,533
Le Fel,211200936,12093,COM,12,012,76,177
Entraygues-sur-Truyère,211200944,12094,COM,12,012,76,1010
Escandolières,211200951,12095,COM,12,012,76,240
Espalion,211200969,12096,COM,12,012,76,4643
Espeyrac,211200977,12097,COM,12,012,76,248
Estaing,211200985,12098,COM,12,012,76,489
Fayet,211200993,12099,COM,12,012,76,261
Firmi,211201009,12100,COM,12,012,76,2459
Flagnac,211201017,12101,COM,12,012,76,1096
Flavin,211201025,12102,COM,12,012,76,2370
Florentin-la-Capelle,211201033,12103,COM,12,012,76,287
Foissac,211201041,12104,COM,12,012,76,486
La Fouillade,211201058,12105,COM,12,012,76,1106
Gabriac,211201066,12106,COM,12,012,76,514
Gaillac-d'Aveyron,211201074,12107,COM,12,012,76,311
Galgan,211201082,12108,COM,12,012,76,380
Gissac,211201090,12109,COM,12,012,76,105
Golinhac,211201108,12110,COM,12,012,76,353
Goutrens,211201116,12111,COM,12,012,76,528
Gramond,211201132,12113,COM,12,012,76,505
L'Hospitalet-du-Larzac,211201157,12115,COM,12,012,76,282
Huparlac,211201165,12116,COM,12,012,76,264
Lacroix-Barrez,211201181,12118,COM,12,012,76,519
Laguiole,211201199,12119,COM,12,012,76,1268
Laissac-Sévérac l'Église,200056398,12120,COM,12,012,76,2222
Lanuéjouls,211201215,12121,COM,12,012,76,748
Lapanouse-de-Cernon,211201223,12122,COM,12,012,76,131
Lassouts,211201249,12124,COM,12,012,76,302
Laval-Roquecezière,211201256,12125,COM,12,012,76,286
Lédergues,211201272,12127,COM,12,012,76,664
Lescure-Jaoul,211201280,12128,COM,12,012,76,235
Lestrade-et-Thouels,211201298,12129,COM,12,012,76,502
Livinhac-le-Haut,211201306,12130,COM,12,012,76,1157
La Loubière,211201314,12131,COM,12,012,76,1518
Luc-la-Primaube,211201330,12133,COM,12,012,76,6132
Lugan,211201348,12134,COM,12,012,76,347
Lunac,211201355,12135,COM,12,012,76,450
Maleville,211201363,12136,COM,12,012,76,971
Manhac,211201371,12137,COM,12,012,76,830
Marcillac-Vallon,211201389,12138,COM,12,012,76,1757
Marnhagues-et-Latour,211201397,12139,COM,12,012,76,140
Martiel,211201405,12140,COM,12,012,76,1033
Martrin,211201413,12141,COM,12,012,76,233
Mayran,211201421,12142,COM,12,012,76,650
Mélagues,211201439,12143,COM,12,012,76,60
Meljac,211201447,12144,COM,12,012,76,132
Millau,211201454,12145,COM,12,012,76,22844
Le Monastère,211201462,12146,COM,12,012,76,2358
Montagnol,211201470,12147,COM,12,012,76,134
Montbazens,211201488,12148,COM,12,012,76,1431
Montclar,211201496,12149,COM,12,012,76,166
Monteils,211201504,12150,COM,12,012,76,631
Montézic,211201512,12151,COM,12,012,76,234
Montfranc,211201520,12152,COM,12,012,76,126
Montjaux,211201538,12153,COM,12,012,76,413
Montlaur,211201546,12154,COM,12,012,76,651
Fondamente,211201553,12155,COM,12,012,76,337
Montpeyroux,211201561,12156,COM,12,012,76,552
Montrozier,211201579,12157,COM,12,012,76,1677
Montsalès,211201587,12158,COM,12,012,76,335
Morlhon-le-Haut,211201595,12159,COM,12,012,76,581
Mostuéjouls,211201603,12160,COM,12,012,76,320
Mouret,211201611,12161,COM,12,012,76,557
Moyrazès,211201629,12162,COM,12,012,76,1137
Murasson,211201637,12163,COM,12,012,76,198
Mur-de-Barrez,211201645,12164,COM,12,012,76,778
Muret-le-Château,211201652,12165,COM,12,012,76,368
Murols,211201660,12166,COM,12,012,76,114
Najac,211201678,12167,COM,12,012,76,720
Nant,211201686,12168,COM,12,012,76,1023
Naucelle,211201694,12169,COM,12,012,76,2149
Naussac,211201702,12170,COM,12,012,76,381
Nauviale,211201710,12171,COM,12,012,76,572
Le Nayrac,211201728,12172,COM,12,012,76,524
Olemps,211201744,12174,COM,12,012,76,3495
Ols-et-Rinhodes,211201751,12175,COM,12,012,76,175
Onet-le-Château,211201769,12176,COM,12,012,76,12455
Palmas d'Aveyron,200056620,12177,COM,12,012,76,1039
Paulhe,211201785,12178,COM,12,012,76,398
Peux-et-Couffouleux,211201793,12179,COM,12,012,76,88
Peyreleau,211201801,12180,COM,12,012,76,79
Peyrusse-le-Roc,211201819,12181,COM,12,012,76,232
Pierrefiche,211201827,12182,COM,12,012,76,279
Plaisance,211201835,12183,COM,12,012,76,227
Pomayrols,211201843,12184,COM,12,012,76,123
Pont-de-Salars,211201850,12185,COM,12,012,76,1695
Pousthomy,211201868,12186,COM,12,012,76,214
Prades-d'Aubrac,211201876,12187,COM,12,012,76,382
Prades-Salars,211201884,12188,COM,12,012,76,314
Pradinas,211201892,12189,COM,12,012,76,366
Prévinquières,211201900,12190,COM,12,012,76,314
Privezac,211201918,12191,COM,12,012,76,333
Mounes-Prohencoux,211201926,12192,COM,12,012,76,190
Pruines,211201934,12193,COM,12,012,76,310
Quins,211201942,12194,COM,12,012,76,865
Rebourguil,211201959,12195,COM,12,012,76,284
Réquista,211201975,12197,COM,12,012,76,2099
Rieupeyroux,211201983,12198,COM,12,012,76,2045
Rignac,211201991,12199,COM,12,012,76,2085
Rivière-sur-Tarn,211202007,12200,COM,12,012,76,1066
Rodelle,211202015,12201,COM,12,012,76,1107
Rodez,211202023,12202,COM,12,012,76,25905
Roquefort-sur-Soulzon,211202031,12203,COM,12,012,76,567
La Roque-Sainte-Marguerite,211202049,12204,COM,12,012,76,188
La Rouquette,211202056,12205,COM,12,012,76,816
Roussennac,211202064,12206,COM,12,012,76,645
Rullac-Saint-Cirq,211202072,12207,COM,12,012,76,349
Saint-Affrique,211202080,12208,COM,12,012,76,8746
Saint-Amans-des-Cots,211202098,12209,COM,12,012,76,767
Saint-André-de-Najac,211202106,12210,COM,12,012,76,446
Saint-André-de-Vézines,211202114,12211,COM,12,012,76,136
Saint-Beaulize,211202122,12212,COM,12,012,76,97
Saint-Beauzély,211202130,12213,COM,12,012,76,611
Saint-Chély-d'Aubrac,211202148,12214,COM,12,012,76,543
Saint-Christophe-Vallon,211202155,12215,COM,12,012,76,1178
Saint-Côme-d'Olt,211202163,12216,COM,12,012,76,1378
Sainte-Croix,211202171,12217,COM,12,012,76,754
Sainte-Eulalie-d'Olt,211202197,12219,COM,12,012,76,388
Sainte-Eulalie-de-Cernon,211202205,12220,COM,12,012,76,288
Saint-Félix-de-Lunel,211202213,12221,COM,12,012,76,356
Saint-Félix-de-Sorgues,211202221,12222,COM,12,012,76,217
Argences en Aubrac,200055846,12223,COM,12,012,76,1683
Saint Geniez d'Olt et d'Aubrac,200055366,12224,COM,12,012,76,2235
Saint-Georges-de-Luzençon,211202254,12225,COM,12,012,76,1655
Saint-Hippolyte,211202262,12226,COM,12,012,76,447
Saint-Igest,211202270,12227,COM,12,012,76,196
Saint-Izaire,211202288,12228,COM,12,012,76,312
Saint-Jean-d'Alcapiès,211202296,12229,COM,12,012,76,263
Saint-Jean-Delnous,211202304,12230,COM,12,012,76,434
Saint-Jean-du-Bruel,211202312,12231,COM,12,012,76,709
Saint-Jean-et-Saint-Paul,211202320,12232,COM,12,012,76,286
Saint-Juéry,211202338,12233,COM,12,012,76,290
Sainte-Juliette-sur-Viaur,211202346,12234,COM,12,012,76,605
Saint-Just-sur-Viaur,211202353,12235,COM,12,012,76,216
Saint-Laurent-de-Lévézou,211202361,12236,COM,12,012,76,158
Saint-Laurent-d'Olt,211202379,12237,COM,12,012,76,726
Saint-Léons,211202387,12238,COM,12,012,76,407
Saint-Martin-de-Lenne,211202395,12239,COM,12,012,76,314
Saint-Parthem,211202403,12240,COM,12,012,76,416
Sainte-Radegonde,211202411,12241,COM,12,012,76,1820
Saint-Rémy,211202429,12242,COM,12,012,76,332
Saint-Rome-de-Cernon,211202437,12243,COM,12,012,76,937
Saint-Rome-de-Tarn,211202445,12244,COM,12,012,76,888
Saint-Santin,211202460,12246,COM,12,012,76,565
Saint-Saturnin-de-Lenne,211202478,12247,COM,12,012,76,302
Saint-Sernin-sur-Rance,211202486,12248,COM,12,012,76,738
Saint-Sever-du-Moustier,211202494,12249,COM,12,012,76,209
Saint-Symphorien-de-Thénières,211202502,12250,COM,12,012,76,213
Saint-Victor-et-Melvieu,211202510,12251,COM,12,012,76,372
Salles-Courbatiès,211202528,12252,COM,12,012,76,426
Salles-Curan,211202536,12253,COM,12,012,76,1072
Salles-la-Source,211202544,12254,COM,12,012,76,2295
Salmiech,211202551,12255,COM,12,012,76,797
Salvagnac-Cajarc,211202569,12256,COM,12,012,76,384
Causse-et-Diège,211202577,12257,COM,12,012,76,776
La Salvetat-Peyralès,211202585,12258,COM,12,012,76,991
Sanvensa,211202593,12259,COM,12,012,76,671
Sauclières,211202601,12260,COM,12,012,76,172
Saujac,211202619,12261,COM,12,012,76,128
Sauveterre-de-Rouergue,211202627,12262,COM,12,012,76,792
Savignac,211202635,12263,COM,12,012,76,744
Sébazac-Concourès,211202643,12264,COM,12,012,76,3343
Sébrazac,211202650,12265,COM,12,012,76,512
Ségur,211202668,12266,COM,12,012,76,562
La Selve,211202676,12267,COM,12,012,76,640
Sénergues,211202684,12268,COM,12,012,76,437
La Serre,211202692,12269,COM,12,012,76,123
Sévérac d'Aveyron,200055424,12270,COM,12,012,76,4212
Sonnac,211202726,12272,COM,12,012,76,528
Soulages-Bonneval,211202734,12273,COM,12,012,76,301
Sylvanès,211202742,12274,COM,12,012,76,113
Tauriac-de-Camarès,211202759,12275,COM,12,012,76,42
Tauriac-de-Naucelle,211202767,12276,COM,12,012,76,385
Taussac,211202775,12277,COM,12,012,76,524
Tayrac,211202783,12278,COM,12,012,76,178
Thérondels,211202809,12280,COM,12,012,76,413
Toulonjac,211202817,12281,COM,12,012,76,769
Tournemire,211202825,12282,COM,12,012,76,435
Trémouilles,211202833,12283,COM,12,012,76,517
Le Truel,211202841,12284,COM,12,012,76,352
Vabres-l'Abbaye,211202866,12286,COM,12,012,76,1232
Vailhourles,211202874,12287,COM,12,012,76,654
Valady,211202882,12288,COM,12,012,76,1572
Valzergues,211202890,12289,COM,12,012,76,225
Vaureilles,211202908,12290,COM,12,012,76,510
Verrières,211202916,12291,COM,12,012,76,462
Versols-et-Lapeyre,211202924,12292,COM,12,012,76,434
Veyreau,211202932,12293,COM,12,012,76,138
Vézins-de-Lévézou,211202940,12294,COM,12,012,76,671
Viala-du-Pas-de-Jaux,211202957,12295,COM,12,012,76,101
Viala-du-Tarn,211202965,12296,COM,12,012,76,514
Le Vibal,211202973,12297,COM,12,012,76,526
Villecomtal,211202981,12298,COM,12,012,76,411
Villefranche-de-Panat,211202999,12299,COM,12,012,76,730
Villefranche-de-Rouergue,211203005,12300,COM,12,012,76,12491
Villeneuve,211203013,12301,COM,12,012,76,2035
Vimenet,211203039,12303,COM,12,012,76,252
Viviez,211203054,12305,COM,12,012,76,1307
Curan,211203070,12307,COM,12,012,76,316
Aix-en-Provence,211300017,13001,COM,13,013,93,145676
Allauch,211300025,13002,COM,13,013,93,21394
Alleins,211300033,13003,COM,13,013,93,2562
Arles,211300041,13004,COM,13,013,93,53318
Aubagne,211300058,13005,COM,13,013,93,46621
Aureille,211300066,13006,COM,13,013,93,1549
Auriol,211300074,13007,COM,13,013,93,12084
Aurons,211300082,13008,COM,13,013,93,567
La Barben,211300090,13009,COM,13,013,93,878
Barbentane,211300108,13010,COM,13,013,93,4332
Les Baux-de-Provence,211300116,13011,COM,13,013,93,363
Beaurecueil,211300124,13012,COM,13,013,93,636
Belcodène,211300132,13013,COM,13,013,93,1932
Berre-l'Étang,211300140,13014,COM,13,013,93,13563
Bouc-Bel-Air,211300157,13015,COM,13,013,93,14946
La Bouilladisse,211300165,13016,COM,13,013,93,6275
Boulbon,211300173,13017,COM,13,013,93,1525
Cabannes,211300181,13018,COM,13,013,93,4500
Cabriès,211300199,13019,COM,13,013,93,10080
Cadolive,211300207,13020,COM,13,013,93,2205
Carry-le-Rouet,211300215,13021,COM,13,013,93,5951
Cassis,211300223,13022,COM,13,013,93,7250
Ceyreste,211300231,13023,COM,13,013,93,4676
Charleval,211300249,13024,COM,13,013,93,2736
Châteauneuf-le-Rouge,211300256,13025,COM,13,013,93,2307
Châteauneuf-les-Martigues,211300264,13026,COM,13,013,93,16920
Châteaurenard,211300272,13027,COM,13,013,93,16041
La Ciotat,211300280,13028,COM,13,013,93,35563
Cornillon-Confoux,211300298,13029,COM,13,013,93,1395
Cuges-les-Pins,211300306,13030,COM,13,013,93,5134
La Destrousse,211300314,13031,COM,13,013,93,3545
Éguilles,211300322,13032,COM,13,013,93,7996
Ensuès-la-Redonne,211300330,13033,COM,13,013,93,5576
Eygalières,211300348,13034,COM,13,013,93,1869
Eyguières,211300355,13035,COM,13,013,93,7176
Eyragues,211300363,13036,COM,13,013,93,4596
La Fare-les-Oliviers,211300371,13037,COM,13,013,93,8574
Fontvieille,211300389,13038,COM,13,013,93,3682
Fos-sur-Mer,211300397,13039,COM,13,013,93,15654
Fuveau,211300405,13040,COM,13,013,93,10338
Gardanne,211300413,13041,COM,13,013,93,21143
Gémenos,211300421,13042,COM,13,013,93,6626
Gignac-la-Nerthe,211300439,13043,COM,13,013,93,9409
Grans,211300447,13044,COM,13,013,93,5200
Graveson,211300454,13045,COM,13,013,93,4944
Gréasque,211300462,13046,COM,13,013,93,4309
Istres,211300470,13047,COM,13,013,93,43817
Jouques,211300488,13048,COM,13,013,93,4510
Lamanon,211300496,13049,COM,13,013,93,2046
Lambesc,211300504,13050,COM,13,013,93,9919
Lançon-Provence,211300512,13051,COM,13,013,93,9075
Maillane,211300520,13052,COM,13,013,93,2614
Mallemort,211300538,13053,COM,13,013,93,6132
Marignane,211300546,13054,COM,13,013,93,33162
Marseille,211300553,13055,COM,13,013,93,869815
Martigues,211300561,13056,COM,13,013,93,48656
Mas-Blanc-des-Alpilles,211300579,13057,COM,13,013,93,522
Maussane-les-Alpilles,211300587,13058,COM,13,013,93,2337
Meyrargues,211300595,13059,COM,13,013,93,3857
Meyreuil,211300603,13060,COM,13,013,93,5756
Saint-Pierre-de-Mézoargues,211300611,13061,COM,13,013,93,212
Mimet,211300629,13062,COM,13,013,93,4560
Miramas,211300637,13063,COM,13,013,93,26827
Mollégès,211300645,13064,COM,13,013,93,2622
Mouriès,211300652,13065,COM,13,013,93,3458
Noves,211300660,13066,COM,13,013,93,5966
Orgon,211300678,13067,COM,13,013,93,2999
Paradou,211300686,13068,COM,13,013,93,2056
Pélissanne,211300694,13069,COM,13,013,93,10603
La Penne-sur-Huveaune,211300702,13070,COM,13,013,93,6495
Les Pennes-Mirabeau,211300710,13071,COM,13,013,93,21321
Peynier,211300728,13072,COM,13,013,93,3612
Peypin,211300736,13073,COM,13,013,93,5570
Peyrolles-en-Provence,211300744,13074,COM,13,013,93,5194
Plan-de-Cuques,211300751,13075,COM,13,013,93,11044
Plan-d'Orgon,211300769,13076,COM,13,013,93,3501
Port-de-Bouc,211300777,13077,COM,13,013,93,16638
Port-Saint-Louis-du-Rhône,211300785,13078,COM,13,013,93,8533
Puyloubier,211300793,13079,COM,13,013,93,1895
Le Puy-Sainte-Réparade,211300801,13080,COM,13,013,93,5811
Rognac,211300819,13081,COM,13,013,93,12330
Rognes,211300827,13082,COM,13,013,93,4862
Rognonas,211300835,13083,COM,13,013,93,4160
La Roque-d'Anthéron,211300843,13084,COM,13,013,93,5563
Roquefort-la-Bédoule,211300850,13085,COM,13,013,93,5759
Roquevaire,211300868,13086,COM,13,013,93,9145
Rousset,211300876,13087,COM,13,013,93,4971
Le Rove,211300884,13088,COM,13,013,93,5172
Saint-Andiol,211300892,13089,COM,13,013,93,3290
Saint-Antonin-sur-Bayon,211300900,13090,COM,13,013,93,128
Saint-Cannat,211300918,13091,COM,13,013,93,5749
Saint-Chamas,211300926,13092,COM,13,013,93,8699
Saint-Estève-Janson,211300934,13093,COM,13,013,93,389
Saint-Étienne-du-Grès,211300942,13094,COM,13,013,93,2524
Saint-Marc-Jaumegarde,211300959,13095,COM,13,013,93,1293
Saintes-Maries-de-la-Mer,211300967,13096,COM,13,013,93,2352
Saint-Martin-de-Crau,211300975,13097,COM,13,013,93,13656
Saint-Mitre-les-Remparts,211300983,13098,COM,13,013,93,5947
Saint-Paul-lès-Durance,211300991,13099,COM,13,013,93,888
Saint-Rémy-de-Provence,211301007,13100,COM,13,013,93,10117
Saint-Savournin,211301015,13101,COM,13,013,93,3417
Saint-Victoret,211301023,13102,COM,13,013,93,6684
Salon-de-Provence,211301031,13103,COM,13,013,93,46110
Sausset-les-Pins,211301049,13104,COM,13,013,93,7712
Sénas,211301056,13105,COM,13,013,93,7052
Septèmes-les-Vallons,211301064,13106,COM,13,013,93,11094
Simiane-Collongue,211301072,13107,COM,13,013,93,5687
Tarascon,211301080,13108,COM,13,013,93,14953
Le Tholonet,211301098,13109,COM,13,013,93,2362
Trets,211301106,13110,COM,13,013,93,10775
