siren,nom,type,regcode,url-ptf,nb-ptf,url-datagouv,nb-datagouv,id-datagouv,id-ods,pop-insee,lat,long,merge,depcode,ptf,Techno (from Plateformes),Thématiques
844634873,MALO AGGLO TRANSPORTS,DSPT,BRE-53,,,https://www.data.gouv.fr/fr/organizations/5ef0721566bea174e2d08b2c/,1.0,5ef0721566bea174e2d08b2c,,,48.637286,-1.974277,datagouv,35,DataGouv,DataGouv,Transport
217201805,MAMERS,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/63aebc0be046c0d28d0b9f56/,1.0,63aebc0be046c0d28d0b9f56,,5304.0,48.350593,0.369638,datagouv,72,DataGouv,DataGouv,Environnement
225005024,MANCHE,DEP,NOR-28,,50.0,https://www.data.gouv.fr/fr/organizations/534fff67a3a7292c64a77d87,35.0,534fff67a3a7292c64a77d87,,492627.0,,,ptf+datagouv,50,,,"Education, Administratif, Urbanisme, Economie, Citoyenneté, Télécom, Environnement, Equipements"
255003592,MANCHE NUMERIQUE,AGCT,NOR-28,https://www.opendata-manche.fr/web/guest/donnees,0.0,,,,,,49.1132,-1.04905,ptf,50,,,Télécom
219400470,MANDRE LES ROSES,COM,IDF-11,"https://mandres.data4citizen.com/portail?facet.field=[%22organization%22,%22tags%22,%22theme%22,%22features%22]&rows=10&start=0&fq=organization:(mandres)",0.0,,,,,4703.0,48.6501,2.542,ptf,94,,,"Administratif, Citoyenneté, Education"
219200474,MARNES LA COQUETTE,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/55094e4cc751df601a882846,9.0,55094e4cc751df601a882846,,1801.0,48.830016,2.17586,datagouv,92,DataGouv,DataGouv,"Sport, Santé, Administratif, Culture, Tourisme, Economie"
213401508,MARSEILLAN,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/619f6a6f7e3df0247d6a31e1/,5.0,619f6a6f7e3df0247d6a31e1,,7808.0,43.356778,3.528052,datagouv,34,DataGouv,DataGouv,"Citoyenneté, Equipements"
211300553,MARSEILLE,COM,PAC-93,https://trouver.datasud.fr/organization/ville-de-marseille,48.0,https://www.data.gouv.fr/fr/organizations/534fffb8a3a7292c64a7814c/,48.0,534fffb8a3a7292c64a7814c,,24609.0,43.2804,5.3806,ptf+datagouv,13,"Data Sud, DataGouv","CKAN, DataGouv","Administratif, Citoyenneté, Transport, Culture, Santé, Equipements, Education, Economie"
211300561,MARTIGUES,COM,PAC-93,https://trouver.datasud.fr/organization/ville-de-martigues,22.0,https://www.data.gouv.fr/fr/organizations/5be9467a634f415a8620975f/,22.0,5be9467a634f415a8620975f,,49938.0,43.404463,5.047256,ptf+datagouv,13,"Data Sud, DataGouv","CKAN, DataGouv","Environnement, Urbanisme, Social, Culture, Tourisme, Citoyenneté, Administratif"
216403683,MASPARRAUTE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/61bc7954e4e9c27a7919dd60/,1.0,61bc7954e4e9c27a7919dd60,,224.0,43.389469,-1.094987,datagouv,64,DataGouv,DataGouv,Equipements
200060010,MAUGES COMMUNAUTE,CA,PDL-52,https://data.paysdelaloire.fr/explore/?disjunctive.publisher&sort=modified&refine.gestionnaire=Mauges+Communauté+,8.0,https://www.data.gouv.fr/fr/organizations/5f6c976670645664a4e46021/,1.0,5f6c976670645664a4e46021,Mauges Communauté,121088.0,,,ptf+datagouv,49,"Pays-de-la-Loire, DataGouv","OpenDataSoft, DataGouv","Culture, Economie, Social, Environnement, Equipements"
216403717,MAULEON-LICHARRE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5f83ff9a1b2669c796a54f8f/,2.0,5f83ff9a1b2669c796a54f8f,,2950.0,43.223337,-0.888587,datagouv,64,DataGouv,DataGouv,Equipements
225300011,MAYENNE,DEP,PDL-52,,,https://www.data.gouv.fr/fr/organizations/5aeab860c751df3bca98b623/,294.0,5aeab860c751df3bca98b623,,305021.0,,,datagouv,53,DataGouv,DataGouv,"Urbanisme, Environnement, Administratif, Citoyenneté"
216205633,MAZINGARBE,COM,HDF-32,,,https://www.data.gouv.fr/fr/organizations/5bb345d18b4c414c173fc6a5/,7.0,5bb345d18b4c414c173fc6a5,,7970.0,50.4724,2.71728,datagouv,62,DataGouv,DataGouv,"Urbanisme, Citoyenneté, Administratif, Education"
217702851,MEE-SUR-SEINE,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/5fe341b15d051ff72bc526db/,1.0,5fe341b15d051ff72bc526db,,20756.0,48.538186,2.633591,datagouv,77,DataGouv,DataGouv,Equipements
510651441,MEHARIN,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e01d5646f444126973821b0,2.0,5e01d5646f444126973821b0,,276.0,43.333608,-1.144354,datagouv,64,DataGouv,DataGouv,Equipements
216403774,MENDIONDE,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5ee872e36fbeeabe38b99a11,2.0,5ee872e36fbeeabe38b99a11,,845.0,43.340289,-1.298346,datagouv,64,DataGouv,DataGouv,Equipements
210600839,MENTON,COM,PAC-93,https://opendata.sictiam.fr/fr/organization/commune-de-menton,1.0,,,,,28231.0,43.774548,7.49926,ptf,06,SICTIAM,CKAN,Environnement
210401618,MEOLANS-REVEL,COM,PAC-93,,,https://www.data.gouv.fr/fr/datasets/base-adresse-locale-bal-de-la-commune-de-meolans-revel-04161/,1.0,,,334.0,44.401868,6.510811,datagouv,04,DataGouv,DataGouv,Equipements
213103419,MERVILLE,COM,OCC-76,https://data.laregion.fr/explore/?disjunctive.publisher&sort=modified&refine.publisher=Commune+de+Merville,0.0,,,,Commune de Merville,5240.0,43.721342,1.297866,ptf,31,,,"Administratif, Citoyenneté"
217702901,MERY SUR MARNE,COM,IDF-11,,,https://www.data.gouv.fr/fr/organizations/6005ae216c957d96087bb80b/,1.0,6005ae216c957d96087bb80b,,660.0,48.96668,3.20077,datagouv,77,DataGouv,DataGouv,Equipements
200054807,METROPOLE AIX MARSEILLE PROVENCE,MET,PAC-93,https://data.ampmetropole.fr/explore/?q=&sort=modified&refine.publisher=M%C3%A9tropole+Aix-Marseille+Provence,61.0,https://www.data.gouv.fr/fr/organizations/59afbe7cc751df1980d8d1b5/,2.0,59afbe7cc751df1980d8d1b5,Métropole Aix-Marseille Provence,1895600.0,,,ptf+datagouv,13,"Métropole AMP, DataGouv","OpenDataSoft, DataGouv","Transport, Administratif, Equipements, Economie, Citoyenneté, Télécom"
200046977,METROPOLE DE LYON,MET,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=M%C3%A9tropole%20de%20Lyon,399.0,https://www.data.gouv.fr/fr/organizations/534fff7aa3a7292c64a77e0c,952.0,534fff7aa3a7292c64a77e0c,,1371000.0,,,ptf+datagouv,69,"Métropole de Lyon, DataGouv","GeoNetwork, DataGouv","Administratif, Citoyenneté, Equipements, Environnement, Urbanisme, Social, Economie, Culture, Education, Finance, Transport"
245400676,METROPOLE DU GRAND NANCY,MET,GES-44,https://www.datagrandest.fr/data4citizen/?q=text:,17.0,https://www.data.gouv.fr/fr/organizations/534fff65a3a7292c64a77d73,1.0,534fff65a3a7292c64a77d73,,256610.0,,,ptf+datagouv,54,"Grand Est, DataGouv","CKAN, DataGouv",Transport
245900410,METROPOLE EUROPEENNE DE LILLE,MET,HDF-32,https://opendata.lillemetropole.fr/explore/?sort=modified&refine.publisher=M%C3%A9tropole+Europ%C3%A9enne+de+Lille,210.0,https://www.data.gouv.fr/fr/organizations/58b69c62c751df4b175dd7a4,227.0,58b69c62c751df4b175dd7a4,Métropole Européenne de Lille,1143572.0,,,ptf+datagouv,59,"Lille Métropole, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Equipements, Environnement, Culture, Social, Urbanisme, Transport, Education, Tourisme"
200030195,METROPOLE NICE COTE D'AZUR,MET,PAC-93,http://opendata.nicecotedazur.org/data/organization/metropole-nice-cote-d-azur,68.0,https://www.data.gouv.fr/fr/organizations/59aea226c751df38f3f6834b/,269.0,59aea226c751df38f3f6834b,,538769.0,,,ptf+datagouv,06,"Nice-Côte-d'Azur, DataGouv","CKAN, DataGouv","Administratif, Citoyenneté, Equipements, Environnement, Transport, Social, Education, Urbanisme, Culture, Economie, Tourisme"
200039865,METZ METROPOLE,MET,GES-44,,,https://www.data.gouv.fr/fr/organizations/53fd1263a3a729390ba568a4,56.0,53fd1263a3a729390ba568a4,,222146.0,,,datagouv,57,DataGouv,DataGouv,"Transport, Equipements, Environnement, Urbanisme, Citoyenneté"
219200482,MEUDON,COM,IDF-11,https://data.meudon.fr/explore/?sort=title&refine.publisher=Ville+de+Meudon,23.0,https://www.data.gouv.fr/fr/organizations/54d89442c751df1245467389,23.0,54d89442c751df1245467389,Ville de Meudon,46030.0,48.807058,2.240221,ptf+datagouv,92,"Meudon, DataGouv","OpenDataSoft, DataGouv","Administratif, Citoyenneté, Transport, Environnement, Santé, Equipements, Culture, Sport"
225400019,MEURTHE ET MOSELLE,DEP,GES-44,,,https://www.data.gouv.fr/fr/organizations/5bc74634634f4144ed36741c/,1.0,5bc74634634f4144ed36741c,,731753.0,,,datagouv,54,DataGouv,DataGouv,Transport
225500016,MEUSE,DEP,GES-44,,,https://www.data.gouv.fr/fr/organizations/62a9e172655001b5fe4761cb/,1.0,62a9e172655001b5fe4761cb,,184474.0,,,datagouv,55,DataGouv,DataGouv,Economie
213401573,MEZE,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5be01ff4634f4154a89ac27d/,4.0,5be01ff4634f4154a89ac27d,,11537.0,43.4266,3.60485,datagouv,34,DataGouv,DataGouv,"Administratif, Citoyenneté"
218601581,MIGNE-AUXANCES,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/629f0e37080956fa9423689a/,3.0,629f0e37080956fa9423689a,,5965.0,46.626746,0.311381,datagouv,86,DataGouv,DataGouv,Administratif
216902833,MIONS,COM,ARA-84,https://data.grandlyon.com/recherche?responsibleParty.organisationName=Ville%20de%20Mions,4.0,,,,,12938.0,45.663896,4.957098,ptf,69,Métropole de Lyon,GeoNetwork,Equipements
213103450,MIREMONT,COM,OCC-76,,,https://www.data.gouv.fr/fr/organizations/5d0a0c318b4c4108d1265df6/,2.0,5d0a0c318b4c4108d1265df6,,2389.0,43.369282,1.415882,datagouv,31,DataGouv,DataGouv,Citoyenneté
210102521,MOGNENEINS,COM,ARA-84,,,https://www.data.gouv.fr/fr/organizations/5662c125c751df42e605bd61,5.0,5662c125c751df42e605bd61,,801.0,46.137981,4.811066,datagouv,01,DataGouv,DataGouv,"Economie, Enfance, Citoyenneté"
210500773,MOLINES EN QUEYRAS,COM,PAC-93,,,https://www.data.gouv.fr/fr/organizations/617670580136768584193782/,1.0,617670580136768584193782,,305.0,44.729805,6.844817,datagouv,05,DataGouv,DataGouv,Equipements
212001630,MONACIA D'AULLENE,COM,COR-94,,,https://www.data.gouv.fr/fr/organizations/53ae7fc3a3a729709f56d4f4,12.0,53ae7fc3a3a729709f56d4f4,,532.0,41.513346,9.011145,datagouv,2A,DataGouv,DataGouv,"Agriculture, Transport, Citoyenneté, Administratif, Education, Environnement, Tourisme, Urbanisme"
216403915,MONCAYOLLE-LARRORY-MENDIBIEU,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5feb4fbca637a2ec099aeca1/,2.0,5feb4fbca637a2ec099aeca1,,309.0,43.265627,-0.84869,datagouv,64,DataGouv,DataGouv,Equipements
214001927,MONT DE MARSAN,COM,NAQ-75,,,https://www.data.gouv.fr/fr/organizations/5e78cf325926be02a2e7473e/,1.0,e78cf325926be02a2e7473e,,29554.0,43.89338,-0.497155,datagouv,40,DataGouv,DataGouv,Citoyenneté
200081115,MONTAIGU-VENDEE,COM,PDL-52,,,https://www.data.gouv.fr/fr/organizations/63bfc09dbbeb51d94745154a/,1.0,63bfc09dbbeb51d94745154a,,5180.0,46.974115,-1.292746,datagouv,85,DataGouv,DataGouv,Environnement
213401649,MONTAUD,COM,OCC-76,http://data.montpellier3m.fr/datasets/commune/montaud,16.0,,,,,996.0,43.701166,3.949757,ptf,34,Montpellier3M,DKAN,"Equipements, Environnement, Urbanisme, Administratif"
212503882,MONTBELIARD,COM,BFC-27,,,https://www.data.gouv.fr/fr/organizations/5c00089a8b4c414c75aed250/,4.0,5c00089a8b4c414c75aed250,,25304.0,47.5086,6.79708,datagouv,25,DataGouv,DataGouv,Administratif
