ndeg_siren,adresse,identifiant_unique,montant_subvention,gestion,beneficiaire
499836179.0,407 SQUARE JACQUES PREVERT 91000 EVRY,7215,15000.0,ASP,PIMMS D EVRY
538773029.0,11 RUE HENRI DUNANT 78130 MUREAUX,7217,15000.0,ASP,PIMMS DES MUREAUX
43874772700024.0,8 PASSAGE LOUIS LOGRE NOISIEL,7219,15000.0,Région IDF,PINCE OREILLES
39537820100028.0,21  RUE JULES RIMET SAINT-DENIS,7224,9500.0,Région IDF,PLAINE COMMUNE PROMOTION
483381406.0,10 RUE SAINT MATHIEU 75018 PARIS,7246,130451.85,ASP,PLIE DE PARIS NORD EST
488409798.0,4 B BOULEVARD CRETE 91100 CORBEIL-ESSONNES,7247,38751.89,ASP,PLIE INTERCOMMUNAL ENSEMBLE VERS L EMPLOI
38858642200031.0,27 rue Albert Thomas CHAMPIGNY S/MARNE,7263,1787.18,Région IDF,POINT ECOUTE CHAMPIGNY
42115309900021.0,8 PLACE DE FRANCE SARCELLES,7270,3954.62,Région IDF,POLE DE RESSOURCES VILLE ET DEVELOPPEMENT SOCIAL
52976060500012.0,27 RUE DES ENVIERGES PARIS,7273,7569.15,Région IDF,POLE DE SANTE DES ENVIERGES
44118460300013.0,C/O FABIENNE DELISLE PARIS,7284,2075.4,Région IDF,POP ASSOCIATION PETITS OISEAUX PRODUCTION
49864436800017.0,Chemin du Larris AV  DU  8 MAI 1945 ETAMPES,7288,20580.43,Région IDF,POTAGERS DU TELEGRAPHE LES
79433704800019.0,7 AVENUE DES PEUPLIERS FLEURY-MEROGIS,7290,7500.0,Région IDF,POUR EUX POUR ELLES
78457916100034.0,72 QUAI LOUIS BLERIOT PARIS 16,7316,8419.1,Région IDF,PRO MUSICIS
775680135.0,10-12 RUE CABANIS 75014 PARIS,7344,84326.38,ASP,PROMOTRANS
379564396.0,3 ALLEE DE LA GARE 77350 MEE-SUR-SEINE,7374,2400.0,ASP,QUARTIERS PLUS
51141404700031.0,102 C RUE AMELOT PARIS,7397,8369.0,Région IDF,RECONNECT
75094891100011.0,7 CHEMIN DU MARAIS MAISSE,7398,11973.63,Région IDF,RECYCLERIE DU GATINAIS
484950696.0,4 IMPASSE DU PEUPLIER 92220 BAGNEUX,7407,26250.0,ASP,REGIE DE QUARTIER DE BAGNEUX
441681715.0,3 B RUE DE CAMBRAI 75019 PARIS,7413,22750.0,ASP,REGIE DE QUARTIER DU 19EME NORD
32946468900028.0,MAISON DE QUARTIER DES TOULEUSES CERGY CEDEX,7428,14938.76,Région IDF,REGROUP RADIO GINGLET RADIO LA BOUCLE
32946468900028.0,MAISON DE QUARTIER DES TOULEUSES CERGY CEDEX,7429,11100.34,Région IDF,REGROUP RADIO GINGLET RADIO LA BOUCLE
53370659400017.0,148 RUE DE VERDUN CHAMPIGNY-SUR-MARNE,7440,1162.18,Région IDF,RELOCALISONS
41213196300032.0,"221, rue de Belleville PARIS 19",7449,18000.0,Région IDF,RESEAU ACTES IF
399127885.0,16 RUE UTRILLO 93370 MONTFERMEIL,7451,15000.02,ASP,RESEAU D'ECHANGES ET DE SAVOIRS CLICHY MONTFERMEIL
45042218300035.0,51 RUE DE L'AMIRAL MOUCHEZ PARIS,7453,4883.92,Région IDF,RESEAU DE SANTE PREPSY
50414999800016.0,221 RUE DE BELLEVILLE PARIS 19,7454,9000.0,Région IDF,RESEAU DES ARTS VIVANTS EN IDF
52297709900012.0,1 MAIL GAY-LUSSAC NEUVILLE-SUR-OISE,7462,8400.0,Région IDF,RESEAU ENTREPRENDRE VAL D'OISE
52297709900012.0,1 MAIL GAY-LUSSAC NEUVILLE-SUR-OISE,7463,180000.0,Région IDF,RESEAU ENTREPRENDRE VAL D'OISE
52297709900012.0,1 MAIL GAY-LUSSAC NEUVILLE-SUR-OISE,7464,180000.0,Région IDF,RESEAU ENTREPRENDRE VAL D'OISE
39818077800019.0,12 AVENUE DES PRES MONTIGNY-LE-BRETONNEUX,7491,22197.96,Région IDF,RESEAU P 3 MIL
50051004500015.0,1 RUE DE PORT DE VALVINS AVON,7497,12934.89,Région IDF,RESERVE DE BIOSPHERE PAYS FONT GATINAIS
41901790000012.0,4 RUE DE BELGRADE BOBIGNY,7523,29400.0,Région IDF,RIPOSTE
48935692300024.0,105 AVENUE DESCARTES COURCOURONNES,7525,7700.0,Région IDF,RIPOSTE VERTE
48935692300024.0,105 AVENUE DESCARTES COURCOURONNES,7526,4900.0,Région IDF,RIPOSTE VERTE
44452594300031.0,18 BIS CHEMIN DES SAUSSAIES TAVERNY,7530,36000.0,Région IDF,RIVES DE SEINE INITIATIVES
42313453500016.0,51  RUE MONTORGUEIL PARIS 02,7537,4500.0,Région IDF,ROARATORIO
411098528.0,131 BD WASHINGTON 92150 SURESNES,7558,5000.0,ASP,RUGBY CLUB SURESNOIS
399058965.0,32 RUE SAINT MARD 91410 FORET-LE-ROI,7561,26916.66,ASP,RURAL ASSOCIATION
38792237000011.0,6 BIS RUE AUGUSTE POULLAIN SAINT-DENIS,7580,9619.55,Région IDF,SANTE MENTALE ET CULTURE
41202146100022.0,ESPACE DES ASSOCIATIONS ETAMPES,7581,600.0,Région IDF,SASKWASH
784115263.0,20 RUE LECHARPENTIER 95300 PONTOISE,7585,351126.16,ASP,SAUVEGARDE DE L ENFANCE ET DE L ADOLESC
494854342.0,206 QUAI DE VALMY 75010 PARIS,7603,11583.3,ASP,SCHLAK
775666696.0,106 RUE DU BAC 75007 PARIS,7628,29000.0,ASP,SECOURS CATHOLIQUE
392005575.0,503 PLACE DES CHAMPS ELYSEES 91026 EVRY,7630,15000.0,ASP,SECOURS POPULAIRE FEDERATION ESSONNE
453853715.0,2 RUE DE PARIS 92000 MEUDON,7633,167085.17,ASP,SEINE OUEST ENTREPRISE ET EMPLOI MAISON DES ENTREN
45385371500028.0,2 RUE DE PARIS MEUDON,7634,10048.79,Région IDF,SEINE OUEST ENTREPRISE ET EMPLOI MAISON DES ENTREPRISES ET DE L EMPLOI
484383286.0,70 ALLEE DU RUBIS 77176 NANDY,7635,5000.0,ASP,SENART BASKETBALL
38045574100179.0,190 BOULEVARD DE CHARONNE PARIS 20,7653,6500.0,Région IDF,SIDA INFO SERVICE
43296395700035.0,151 RUE MONTMARTRE PARIS,7663,253310.09,Région IDF,SILICON SENTIER
41112508100033.0,23 RUE DE FONTARABIE PARIS 20,7676,10261.39,Région IDF,SNL PARIS  SOLIDARITE NOUVELLE POUR LOGEMENT
38383402500124.0,10 RUE DUVERGIER PARIS 19,7692,35242.62,Région IDF,SOL EN SI  SOLIDARITE ENFANTS SIDA
50040905700014.0,13 RUE NUNGESSER ET COLI VIRY CHATILLON,7700,1500.0,Région IDF,SOLICITES - MAISON POUR UN DEVELOPPEMENT DURABLE
50040905700014.0,13 RUE NUNGESSER ET COLI VIRY CHATILLON,7701,10500.0,Région IDF,SOLICITES - MAISON POUR UN DEVELOPPEMENT DURABLE
400052791.0,1 AVENUE SALVADOR ALLENDE 93100 MONTREUIL,7709,7916.65,ASP,SOLIDARITE FRANCAIS MIGRANTS MONTREUIL
39434623300023.0,23  RUE EMILE RASPAIL ARCUEIL,7723,1788.96,Région IDF,SON ET IMAGE
388039976.0,10 SQUARE ROBERT CASSART 77340 PONTAULT-COMBAULT,7736,16000.0,ASP,SOS SOLIDARITE
39505653400021.0,48  RUE DE LA PLAINE PARIS 20,7745,9950.0,Région IDF,SPARADRAP
47997194700011.0,6 PASSAGE RAMEY PARIS 18,7758,17678.97,Région IDF,SPF-IDF CONSEIL REGIONAL D'ILE-DE-FRANCE DU SECOURS POPULAIRE FRANCAIS
434721361.0,13 RUE JOSEPH KOSMA 75019 PARIS,7759,11749.98,ASP,SPHOTA
47925269400027.0,8 PAS BRULON PARIS,7761,3361.76,Région IDF,SPL CAPITAL GAMES
423627173.0,116 RUE D ERMONT 95210 SAINT-GRATIEN,7774,3000.0,ASP,ST GRATIEN SANNOIS HAND BALL CLUB
785461922.0,39 RUE J.B. POTIN 92170 VANVES,7776,10833.37,ASP,STADE DE VANVES
30299790300026.0,2  Rue du Commandant Guilbaud PARIS 16,7777,5000.0,Région IDF,STADE FRANCAIS
414351825.0,88 QUAI DU PETIT PARC 94100 SAINT-MAUR-DES-FOSSES,7793,6000.0,ASP,STELLA SPORTS SAINT MAUR
33320489900020.0,19  RUE CARNOT STAINS,7799,19500.0,Région IDF,STS LE STUDIO THEATRE STAINS
78581568900035.0,18  AV  DE L'INSURRECTION VITRY S/SEINE,7806,21000.0,Région IDF,STUDIO THEATRE DE VITRY
39814208300037.0,12 B RUE DES PAVILLONS PUTEAUX,7823,4480.0,Région IDF,SUPII MECAVENIR ASSOCIATION DE FORMATION ET D'INNOVATION POUR LES METIERS DE L INDUSTRIE ET DE LA MECANIQUE
34117803600024.0,MOULIN DE DOUVRES TORCY,7855,8000.0,Région IDF,TCK CLUB TORCY CANOE KAYAK
39192295200026.0,156 RUE SAINT SAUVEUR BALLAINVILLIERS,7858,15000.0,Région IDF,TDM LA MANUFACTURE
42037523000042.0,235 RUE DU FAUBOURG SAINT MARTIN PARIS,7861,36000.0,Région IDF,TECHNOPOL
49761708400015.0,BRASSEAUX VILLIERS-SAINT-GEORGES,7882,22289.63,Région IDF,TERRE AVENIR
34112346100046.0,73 RUE MOUFFETARD PARIS,7911,24000.0,Région IDF,THEATRE DE LA MARIONNETTE A PARIS
39104598600026.0,18 AV DU PDT SALVADOR ALLENDE ARCUEIL,7916,5000.0,Région IDF,THEATRE DE LA NUIT
78968163200012.0,6 AVENUE ROBERT BALLANGER SEVRAN,7920,8000.0,Région IDF,THEATRE DE LA POUDRERIE
78968163200012.0,6 AVENUE ROBERT BALLANGER SEVRAN,7921,8000.0,Région IDF,THEATRE DE LA POUDRERIE
39880331200030.0,MAISON DU VILLAGE BUCHELAY,7926,17500.0,Région IDF,THEATRE DES OISEAUX
39880331200030.0,MAISON DU VILLAGE BUCHELAY,7927,7500.0,Région IDF,THEATRE DES OISEAUX
41153212000036.0,11 RUE LOUIS ESCHARD TREMBLAY EN FRANCE,7929,10003.2,Région IDF,THEATRE DES TURBULENCES
38198115800052.0,13 ALLEE DU STADE ERAGNY,7930,9000.0,Région IDF,THEATRE DU CRISTAL
41373024300016.0,17  RUE D ALIGRE PARIS 12,7949,5000.0,Région IDF,THEATRE ITALIQUE
33467047800018.0,110  PL  DE L'AGORA        BP 46 EVRY CEDEX,7952,52500.0,Région IDF,THEATRE L'AGORA SCENE NALE EVRY ESSONNE
49836265600023.0,2 B RUE DUPRESSOIR GENNEVILLIERS,7956,16484.4,Région IDF,THEATRE PUBLIC
43334739000018.0,6 RUE DE L'ERMITAGE PARIS 20,7988,10000.0,Région IDF,TRAJECTOIRES
48995447900023.0,94 QUAI DE LA LOIRE PARIS,8002,6000.0,Région IDF,TRAVERSES PARCOURS
49082132900029.0,5 RUE DESCARTES PARIS 5,8008,10000.0,Région IDF,TREMPLIN
344997820.0,81 RUE DE CLIGNANCOURT 75018 PARIS,8014,1500.0,ASP,TROIS P FORMATION
52154836200016.0,3 VLA BRETAGNE CHENNEVIERES-SUR-MARNE,8020,2681.96,Région IDF,UA PEEP CRETEIL UNION ACADEMIQUE DES PARENTS D ELEVES DE L ENSEIGNEMENT PUBLIC DE CRETEIL
503058422.0,6-10 QUAI DE SEINE 93200 SAINT-DENIS,8070,15000.0,ASP,UNDER CONSTRUCTION
482343811.0,40 BD DES PROVINCES FRANCAISES 92000 NANTERRE,8112,22500.01,ASP,UNIS VERS CITES
789761020.0,19 RUE DU DOCTEUR JEAN VAQUIER 93160 NOISY-LE-GRAND,8124,11580.0,ASP,URBAN DECO CONCEPT
31806948100063.0,10 RUE DES TERRES AU CURE PARIS,8134,12577.0,Région IDF,URFJT- IDF - UNION FOYER DES JEUNES TRAVAILLEURS D'ILE-DE-FRANCE
78441271000047.0,16  RUE DES TERRES AU CURE PARIS 13,8143,5346.89,Région IDF,URIOPSS ILE DE FRANCE
78441271000047.0,16  RUE DES TERRES AU CURE PARIS 13,8144,3847.64,Région IDF,URIOPSS ILE DE FRANCE
30164100700028.0,83  BOULEVARD  DE L EUROPE VERNOUILLET,8155,3790.39,Région IDF,VACANCES ANIMATION MUSIQUE
39334439500024.0,RUE D'ECANCOURT JOUY LE MOUTIER,8173,10379.0,Région IDF,VECTEUR
424978328.0,80 RUE DE LA PAROISSE 78000 VERSAILLES,8179,4000.0,ASP,VERSAILLES PORTAGE
39869457000027.0,5 RUE DE MONTGEROULT CORMEILLES-EN-VEXIN,8184,2000.0,Région IDF,VEXIN INSERTION EMPLOI
44953380100014.0,4 avenue de la Division Leclerc AUBERVILLIERS,8193,15200.0,Région IDF,VILLES MUSIQUES DU MONDE
40423312400027.0,1 PL LAUTREAMONT ST DENIS,8219,1800.0,Région IDF,VOIX D'ELLES REBELLES
49312991000011.0,13 RUE DE MARSEILLE PARIS,8224,4528.13,Région IDF,WHO'S BAD
79288598000013.0,89 RUE REAUMUR PARIS,8231,24000.0,Région IDF,YUMP ACADEMIE
51242664400013.0,3 RUE SAINT CHARLES VERSAILLES,8232,36000.0,Région IDF,YVELINES ACTIVES
43820053700027.0,21 RUE ANATOLE FRANCE LE KREMLIN-BICETRE,8240,10500.0,Région IDF,ZELLIG
45003430100033.0,20 BIS AVENUE FRANCOIS MITTERRAND GONESSE,10,6928.6,Région IDF,100 TRANSITIONS
404213522.0,12 RUE ALBERT ROPER 94260 FRESNES,23,11999.96,ASP,36 DU MOIS CIRQUE 360
389349275.0,3 PLACE GEORGES BRAQUE 93120 COURNEUVE,35,6666.72,ASP,A F R I C A
408517043.0,AV PAUL LANGEVIN BP 6 95205 SARCELLES,58,15000.0,ASP,AASS TIR A L'ARC
34482479200032.0,"9, RUE DE LA FONTAINE PARIS 16",63,11460.56,Région IDF,ABC PUERICULTURE
34482479200032.0,"9, RUE DE LA FONTAINE PARIS 16",65,9200.0,Région IDF,ABC PUERICULTURE
30249234300033.0,RUE DES CHEMINOTS LA PLAINE ST DENIS,84,13625.0,Région IDF,ACADEMIE FRATELLINI
49426301500021.0,115 RUE MENILMONTANT PARIS,89,4767.53,Région IDF,ACAJOU
785049578.0,RUE DU VIEUX CIMETIERE 78460 CHEVREUSE,100,18916.62,ASP,ACCUEIL LOISIRS CULTURE
49526813800015.0,3 ALLEE FERNAND LINDET CLICHY SOUS BOIS,126,20521.12,Région IDF,ACLEFEU ASSOCIATION COLLECTIF LIBERTE EGALITE FRATERNITE ENSEMBLE UNIS
49526813800015.0,3 ALLEE FERNAND LINDET CLICHY SOUS BOIS,127,3614.27,Région IDF,ACLEFEU ASSOCIATION COLLECTIF LIBERTE EGALITE FRATERNITE ENSEMBLE UNIS
78515061600049.0,14  RUE GUSTAVE EIFFEF     BP 58 POISSY CEDEX,142,20437.5,Région IDF,ACPPAV  ASS COURS PROF PHARMACIE ACADEMIE VERSAIL
38120290200031.0,19 RUE FREDERICK LEMAITRE PARIS,158,7500.0,Région IDF,ACRIF ASS CINEMAS DE RECHERCHE IDF
45055452200026.0,PARC DES AIGLONS GRIGNY,169,5692.8,Région IDF,ACT ANIMA COMMUNICATION ET THEATRE
45055452200026.0,PARC DES AIGLONS GRIGNY,170,4122.39,Région IDF,ACT ANIMA COMMUNICATION ET THEATRE
318990892.0,4 RUE NIEPCE 75662 PARIS,179,10083.26,ASP,ACTION CONTRE LA FAIM
494921372.0,24 ALLEE DE L'ARLEQUIN 92000 NANTERRE,184,15000.0,ASP,ACTION SOUTIEN ENFANCE FAMILLE
48882628000023.0,37 RUE ANDRE LE BOURBLANC NOISY LE ROI,187,753.11,Région IDF,ACTIONS SCIENCES 78
44267203600039.0,16 AVENUE DU CHEMIN VERT LA VERRIERE,193,17072.0,Région IDF,ACTYV ACTION COORDONNEE POUR LE TRAVAIL EN YVELINES
33146883500029.0,RUE DE LA CROIX VERTE LES MUREAUX,194,2838.15,Région IDF,ACVS - ASSOCIATION POUR LA COMMUNICATION DANS LA VALLEE DE LA SEINE - RADIO VEXIN VAL DE SEINE
79043398100012.0,58 RUE DU LOUVRE PARIS,199,8536.58,Région IDF,ADABJOP
51348207500019.0,PL DE LA LIBERATION LES MUREAUX,203,5009.95,Région IDF,ADADSA ASS POUR UN DEVELOPPEMENT AGRICOLE DURABLE EN SEINE AVAL
419849799.0,3 PAS SAINT PIERRE 78000 VERSAILLES,204,77776.32,ASP,ADAFA
41984979900020.0,3 PAS SAINT PIERRE VERSAILLES,205,140070.0,Région IDF,ADAFA ASS DEVELOP APPRENTIS FRANCILIEN AGRICOLE
41984979900020.0,3 PAS SAINT PIERRE VERSAILLES,214,37922.4,Région IDF,ADAFA ASS DEVELOP APPRENTIS FRANCILIEN AGRICOLE
41984979900020.0,3 PAS SAINT PIERRE VERSAILLES,218,7700.0,Région IDF,ADAFA ASS DEVELOP APPRENTIS FRANCILIEN AGRICOLE
409554359.0,CFA LEONARD DE VINCI 6-12 AVENUE LEONARD DE VINCI 92400 COURBEVOIE,220,13000.27,ASP,ADALES
32364952500256.0,19  RUE BAUDIN IVRY S/SEINE CEDEX,262,391459.28,Région IDF,ADEF RESIDENCES
30975404200039.0,48  RUE STEPHENSON PARIS 18,295,51344.0,Région IDF,ADFC  VENTE DISTRIBUTION
32685087200028.0,23  RUE DAREAU PARIS 14,306,32000.0,Région IDF,ADIL  ASS DEVELOP INITIA TION LOCALE
32685087200028.0,23  RUE DAREAU PARIS 14,309,26000.0,Région IDF,ADIL  ASS DEVELOP INITIA TION LOCALE
50837087100016.0,7 RUE DE LA CROIX SAINT LOUP MEAUX,321,12000.0,Région IDF,ADJE 77 ASSOCIATION DEPARTEMENTALE JEUNES ERRANTS 77
31721734700044.0,19  RUE JACQUES IBERT BP 14 407 PARIS 17 CEDEX,326,20437.5,Région IDF,ADMT  ASS DEVELOP METIER TABLE/ECOLE PARIS MET TABL
453029530.0,8 RUE D'ANKARA 93000 BOBIGNY,337,833.37,ASP,ADRHI 93
451902530.0,7 RUE DU JURA 75013 PARIS,338,16499.94,ASP,ADRIC
45190253000026.0,7 RUE DU JURA PARIS 13,342,2820.0,Région IDF,ADRIC AGENCE DE DEVELOPPEMENT DES RELATIONS INTERCULTURELLES POUR LA CITOYENNETE
78550106500011.0,41 RUE DE MOSCOU BOBIGNY,357,9000.0,Région IDF,ADSEA 93 ASSOCIATION DEPARTEMENTALE DE SAUVEGARDE DE L'ENFANCE ET DE L'ADOLESCENCE
44531363800022.0,5  PL  DES FETES PARIS 19,361,6140.0,Région IDF,ADVOCACY PARIS IDF
77572284600026.0,7 RTE DE PEZARCHES HAUTEFEUILLE,364,276.8,Région IDF,AEDE ASS DES ETABLISSEMENTS DOMAINE EMMANUEL
77572284600026.0,7 RTE DE PEZARCHES HAUTEFEUILLE,366,20000.0,Région IDF,AEDE ASS DES ETABLISSEMENTS DOMAINE EMMANUEL
77572284600026.0,7 RTE DE PEZARCHES HAUTEFEUILLE,373,35592.55,Région IDF,AEDE ASS DES ETABLISSEMENTS DOMAINE EMMANUEL
44116460500012.0,92  AV  GALLIENI BAGNOLET,419,76562.0,Région IDF,AFASAM  ASS FORM ALTERN SECTEUR AUDIO MULTIMEDIA
31804341100046.0,ALL DE JARDY      BP 70 419 GOUVIEUX,421,1500.0,Région IDF,AFASEC  ASS FORM ACTION SOCIALE ECURIE COURSES
403297732.0,3 RUE VAUDETARD 92120 ISSY-LES-MOULINEAUX,427,6057.12,ASP,AFASOP
392111472.0,15 RUE HENRI MURGER 75019 PARIS,447,23637.1,ASP,AFEDAP
41298449400010.0,84 BD  HELOISE ARGENTEUIL CEDEX,452,1283000.0,Région IDF,AFFIDA
41298449400010.0,84 BD  HELOISE ARGENTEUIL CEDEX,457,341870.27,Région IDF,AFFIDA
38391659000052.0,12  RUE ALEXANDRE PARODI PARIS 10,466,3636.0,Région IDF,AFGD  ASS FORM GRD DIST
384706412.0,10 RUE CARNOT 77000 MELUN,500,5833.35,ASP,AFILE 77
39840928400021.0,4B AV  PRESIDENT J KENNEDY ST GERMAIN EN LAYE,517,7199.0,Région IDF,AFJS IDF ASS JEUNES SPOR TIFS REG IDF
40989592700013.0,DOM DE VILGENIS MASSY,524,1200.0,Région IDF,AFMAE
77570427300090.0,56  RUE EUGENE DELAROUE DAMMARIE LES LYS,535,40056.96,Région IDF,AFOBAT SEINE & MARNE
77570427300090.0,56  RUE EUGENE DELAROUE DAMMARIE LES LYS,539,173768.8,Région IDF,AFOBAT SEINE & MARNE
77570427300090.0,56  RUE EUGENE DELAROUE DAMMARIE LES LYS,541,14209.0,Région IDF,AFOBAT SEINE & MARNE
78466255300113.0,150-156 RUE DU MARECHAL LECLERC SAINT-MAURICE,558,577.0,Région IDF,AFORPA ASSOC REGIONALE POUR FORMATION PROF AUTO
78466255300113.0,150-156 RUE DU MARECHAL LECLERC SAINT-MAURICE,569,1243.75,Région IDF,AFORPA ASSOC REGIONALE POUR FORMATION PROF AUTO
78466255300113.0,150-156 RUE DU MARECHAL LECLERC SAINT-MAURICE,576,176962.0,Région IDF,AFORPA ASSOC REGIONALE POUR FORMATION PROF AUTO
30059912300019.0,13  PL  DU GENERAL DE GAULLE MONTREUIL CEDEX,592,535291.0,Région IDF,AFPA  ASS NALE FORM PROF ADULTES
37869298200028.0,7 RUE GASTON APPERT VILLENEUVE-LA-GARENNE,608,6000.0,Région IDF,AFPS ASS FORMATION PROFESSIONNELS SANTE
50812970700016.0,42 RUE D'AUBERVILLIERS PARIS,619,1500.0,Région IDF,AFRIQUE AGRI SOLAIRE
38338407000041.0,3 B AV GAMBETTA DRAVEIL,624,2928.18,Région IDF,AFSR ASS FRANCAISE SYNDROME DE RETT
77569201500057.0,46  AV  DE VILLIERS PARIS 17 CEDEX,628,269055.0,Région IDF,AFT  ASS DEVELOP FORM PROF TRANSPORT
77569201500057.0,46  AV  DE VILLIERS PARIS 17 CEDEX,631,38846.0,Région IDF,AFT  ASS DEVELOP FORM PROF TRANSPORT
77569201500057.0,46  AV  DE VILLIERS PARIS 17 CEDEX,633,20437.5,Région IDF,AFT  ASS DEVELOP FORM PROF TRANSPORT
77569201500057.0,46  AV  DE VILLIERS PARIS 17 CEDEX,634,33599.0,Région IDF,AFT  ASS DEVELOP FORM PROF TRANSPORT
43470278300011.0,1 PLACE BERGEGOVOY MAGNY LES HAMEAUX,684,21878.54,Région IDF,AGENCE LOCALE MAITRISE ENERGIE ST QU
43341799500043.0,96 BIS BOULEVARD RASPAIL PARIS,724,95394.79,Région IDF,AGORANOV
50371256400023.0,5 PLACE JACQUELINE AURIOL PERSAN,742,1500.0,Région IDF,AIDFM ASSOCIATION ILE DE FRANCE MEDIATION ET FORMATION
51825892600014.0,44 RUE DE ROME PARIS,746,37904.0,Région IDF,AIJF ASS POUR INSERTION DES JEUNES DANS SECTEUR FERROVIAIRE
50008551900022.0,367 RUE DES PYRENEES PARIS,749,21000.0,Région IDF,AIME ASSOCIATION D INDIVIDUS EN MOUVEMENTS ENGAGES
39302278500017.0,17  RUE EDOUARD VAILLANT VERNEUIL L'ETANG,751,21624.28,Région IDF,AIPI - ATELIERS INITIATION PRODUCTION INSERTION
49068676300015.0,1   RUE JEAN MOULIN RIS ORANGIS,765,15000.0,Région IDF,AJMF AMITIE JUDEO MUSULM ANE DE FRANCE
44926901800031.0,115 RUE ST DOMINIQUE PARIS 7,772,16000.0,Région IDF,ALLIANCE
445089410.0,19 AVENUE D'ITALIE 75013 PARIS,774,8249.94,ASP,ALMA PARIS
432222792.0,21 T RUE VOLTAIRE 75011 PARIS,804,15000.0,ASP,AMORCES
42811108200015.0,14 RUE EGLISE BRUEIL EN VEXIN,806,3600.0,Région IDF,AMPLIETUDE
43771180700044.0,12  RUE EULER PARIS 08,816,57145.0,Région IDF,ANDES    ASSOCIATION NATIONALE DE DEVELOPPEMENT DES EPICERIES SOLIDAIRES
34435422000032.0,38 RUE DU FG SAINT-JACQUES PARIS,843,1236.95,Région IDF,ANRAT
400690319.0,1 PLACE AUGUSTE MOUNIE 92160 ANTONY,848,12000.0,ASP,ANTRAIDE
77566202600019.0,82  RUE DE L'HOTEL DE VILLE PARIS 04,852,14246.0,Région IDF,AOCDTF  ASS OUV COMP DEV OIR TOUR FRANC
77566202600019.0,82  RUE DE L'HOTEL DE VILLE PARIS 04,856,17423.03,Région IDF,AOCDTF  ASS OUV COMP DEV OIR TOUR FRANC
78457968201771.0,33 AV DU MAINE PARIS CEDEX 15,873,20000.0,Région IDF,APAJH FEDERATION DES APAJH
32387602900030.0,6  AV  GAL PIERRE BILLOTTE BP30 CRETEIL CEDEX,878,20000.0,Région IDF,APAJH VAL DE MARNE
448724328.0,LES ESPACES MULTISERVICES 56 BD COURCERIN 77183 CROISSY-BEAUBOURG,879,10730.21,ASP,APALT
39131705400016.0,6  RUE ROBERT SCHUMAN PONTOISE,893,3331.89,Région IDF,APCE 95 ASSOCIATION POUR LE COUPLE ET L'ENFANT DELEGATION 95
39131705400016.0,6  RUE ROBERT SCHUMAN PONTOISE,894,3726.18,Région IDF,APCE 95 ASSOCIATION POUR LE COUPLE ET L'ENFANT DELEGATION 95
45071992700011.0,3  RUE EDOUARD BRANLY ISSY LES MOULINEAUX,915,3600.0,Région IDF,APEV  AIDE AUX PARENTS D'ENFANTS VICTIMES
78471379400013.0,20  RUE MEDERIC PARIS,932,10000.0,Région IDF,APHRL  ASS PROF HOTELIER RESTAURAT LIMONADIER
41214151700026.0,90 BIS AVENUE BARBES SAINT MAUR DES FOSSES,959,23995.73,Région IDF,APPROCHE
44055036600023.0,37 RUE ANDRE LE BOURBLANC NOISY-LE-ROI,963,3330.26,Région IDF,APPVPA ASS PATRIMONIALE PLAINE
44055036600023.0,37 RUE ANDRE LE BOURBLANC NOISY-LE-ROI,965,17761.98,Région IDF,APPVPA ASS PATRIMONIALE PLAINE
39234124400029.0,23 B RUE RAVON BOURG LA REINE,966,12442.0,Région IDF,APRAHM ASS RECH PREV CREAT STRUC ADOL ADUL
34063517600019.0,211 AVENUE JEAN JAURES PARIS,978,2564.96,Région IDF,APSV PREVENTION DU SITE DE LA VILLETTE
43300654100026.0,17  RUE DES ENVIERGES PARIS 20,1011,3813.0,Région IDF,ARCHIPELIA
48356217900018.0,41 ALLEE DES EGLANTINES MEAUX,1016,1500.0,Région IDF,ARCSF ASSOC RESSORT COM SEGALA FRANCE
420622219.0,1 CITE PARADIS 75010 PARIS,1022,15000.0,ASP,ARDIE ILE DE FRANCE
39771686100018.0,94 BIS AVENUE DE SUFFREN PARIS 15,1027,75000.0,Région IDF,ARENE AGENCE REG ENVIRON NEMENT & NOUVELLES ENERGIE
784263105.0,277 RUE SAINT JACQUES 75005 PARIS,1031,700.0,ASP,ARES
39910924800035.0,29  RUE DAVID D'ANGERS PARIS 19,1036,106320.0,Région IDF,ARFA ASS REG FORM ANIMAT
440398527.0,1 RUE DES BOURGUIGNONS 95100 ARGENTEUIL,1042,2000.0,ASP,ARGENTEUIL VAL DE SEINE CYCLISME
33246803200070.0,10 CHE DE LA BUTTE AU BEURRE JOUY-EN-JOSAS,1058,10000.0,Région IDF,ARISSE ACTIONS ET RESSOURCES POUR L'INSERTION SOCIALE PAR LE SOIN ET L'EDUCATION
32387567400034.0,54  RUE DU MOULIN DE PIERRE CLAMART,1072,10000.0,Région IDF,ARPEIJE
30470797900064.0,52 RUE DES GRANDES COTES SAINT-OUEN-L'AUMONE,1083,2000.0,Région IDF,ARS ASSOCIATION POUR LA REINSERTION SOCIALE
43771057700036.0,42-44 RUE DE GERGOVIE PARIS,1096,8100.0,Région IDF,ART EN EXIL
37842281000028.0,16 RUE CHARLES FREROT GENTILLY,1112,5000.0,Région IDF,ARTS DIFFUSION
